DATATYPE,DATATYPESUBCATEGORY,PURPOSE,PURPOSESUBCATEGORY,COMPANIES,IN_NODES,IN_NODES
PHOTOGRAPH FROM PROFILE,PERSONAL DATA,PROTECT COMPANY,SAFETY AND SECURITY,"AMAZON,APPLE,FACEBOOK,GOOGLE",59,26
PHOTOGRAPH FROM PROFILE,PERSONAL DATA,PRODUCT SAFETY,ANALYTICS/DATA ANALYSIS,"AMAZON,APPLE,FACEBOOK,GOOGLE",59,25
PHOTOGRAPH FROM PROFILE,PERSONAL DATA,PERSONALIZE PRODUCT,ANALYTICS/DATA ANALYSIS,"AMAZON,APPLE,FACEBOOK,GOOGLE",59,16
PHOTOGRAPH FROM PROFILE,PERSONAL DATA,PERSONALIZE CONTENT,ADVERTISING,"AMAZON,APPLE,FACEBOOK,GOOGLE",59,15
PHOTOGRAPH FROM PROFILE,PERSONAL DATA,OTHER,OPERATIONS,"AMAZON,APPLE,FACEBOOK,GOOGLE",59,11
PHOTOGRAPH FROM PROFILE,PERSONAL DATA,LOCATION-BASED SERVICES,ANALYTICS/DATA ANALYSIS,"AMAZON,APPLE,FACEBOOK,GOOGLE",59,18
PHOTOGRAPH FROM PROFILE,PERSONAL DATA,LEARN USERS' BEHAVIOR,ANALYTICS/DATA ANALYSIS,"AMAZON,APPLE,FACEBOOK,GOOGLE",59,14
PHOTOGRAPH FROM PROFILE,PERSONAL DATA,IMPROVE PRODUCT,OPERATIONS,"AMAZON,APPLE,FACEBOOK,GOOGLE",59,13
PHOTOGRAPH FROM PROFILE,PERSONAL DATA,COMPANY OPERATIONS,THIRD PARTY,"AMAZON,APPLE,FACEBOOK,GOOGLE",59,19
PHOTOGRAPH FROM PROFILE,PERSONAL DATA,ANYONE,ANY PURPOSE,"APPLE,FACEBOOK,GOOGLE",59,27
PHOTOGRAPH FROM PROFILE,PERSONAL DATA,ANY PURPOSE,ANALYTICS/DATA ANALYSIS,"AMAZON,APPLE,FACEBOOK,GOOGLE",59,17
PHOTOGRAPH FROM PROFILE,PERSONAL DATA,ANALYTICS,ADVERTISING,"AMAZON,APPLE,FACEBOOK,GOOGLE",59,12
PHOTOGRAPH FROM PROFILE,PERSONAL DATA,ADVERTISING,SAFETY AND SECURITY,"AMAZON,APPLE,FACEBOOK,GOOGLE",59,10
PHOTOGRAPH FROM PROFILE,PERSONAL DATA,ACCOUNT SECURITY,THIRD PARTY,"AMAZON,APPLE,FACEBOOK,GOOGLE",59,24
PHOTOS,PERSONAL DATA,IMPROVE PRODUCT,OPERATIONS,AMAZON,60,13
PHOTOS,PERSONAL DATA,ACCOUNT SECURITY,RESEARCH AND DEVELOPMENT,FACEBOOK,60,24
PRODUCT SUPPORT,PRODUCT USE,RECOGNIZE FACES,OPERATIONS,"AMAZON,APPLE",63,21
PRODUCT SUPPORT,PRODUCT USE,PROVIDE SERVICES,PROVIDE BUSINESS SERVICES,"AMAZON,APPLE",63,20
PRODUCT SUPPORT,PRODUCT USE,PROVIDE BUSINESS SERVICES,SAFETY AND SECURITY,"AMAZON,APPLE",63,22
PRODUCT SUPPORT,PRODUCT USE,PROTECT COMPANY,SAFETY AND SECURITY,"AMAZON,APPLE",63,26
PRODUCT SUPPORT,PRODUCT USE,PRODUCT SAFETY,ANALYTICS/DATA ANALYSIS,AMAZON,63,25
PRODUCT SUPPORT,PRODUCT USE,PERSONALIZE PRODUCT,ANALYTICS/DATA ANALYSIS,AMAZON,63,16
PRODUCT SUPPORT,PRODUCT USE,PERSONALIZE CONTENT,LOCATION-BASED SERVICES,"AMAZON,APPLE",63,15
PRODUCT SUPPORT,PRODUCT USE,OTHER,LOCATION-BASED SERVICES,"AMAZON,APPLE",63,11
PRODUCT SUPPORT,PRODUCT USE,LOCATION-BASED SERVICES,ANALYTICS/DATA ANALYSIS,"AMAZON,APPLE",63,18
PRODUCT SUPPORT,PRODUCT USE,LEARN USERS' BEHAVIOR,ANALYTICS/DATA ANALYSIS,"AMAZON,APPLE",63,14
PRODUCT SUPPORT,PRODUCT USE,IMPROVE PRODUCT,OPERATIONS,"AMAZON,APPLE",63,13
PRODUCT SUPPORT,PRODUCT USE,COMPANY OPERATIONS,ANY PURPOSE,"AMAZON,APPLE",63,19
PRODUCT SUPPORT,PRODUCT USE,ANY PURPOSE,ANALYTICS/DATA ANALYSIS,"AMAZON,APPLE,FACEBOOK,GOOGLE",63,17
PRODUCT SUPPORT,PRODUCT USE,ANALYTICS,ADVERTISING,"AMAZON,APPLE",63,12
PRODUCT SUPPORT,PRODUCT USE,ADVERTISING,SAFETY AND SECURITY,"AMAZON,APPLE",63,10
PRODUCT SUPPORT,PRODUCT USE,ACCOUNT SECURITY,RESEARCH AND DEVELOPMENT,"AMAZON,FACEBOOK",63,24
PRODUCT USE,PRODUCT USE,THIRD PARTY,RESEARCH AND DEVELOPMENT,"AMAZON,APPLE,FACEBOOK,GOOGLE",64,28
PRODUCT USE,PRODUCT USE,RESEARCH AND DEVELOPMENT,OPERATIONS,"AMAZON,APPLE,FACEBOOK,GOOGLE",64,23
PRODUCT USE,PRODUCT USE,RECOGNIZE FACES,OPERATIONS,"AMAZON,APPLE,FACEBOOK,GOOGLE",64,21
PRODUCT USE,PRODUCT USE,PROVIDE SERVICES,PROVIDE BUSINESS SERVICES,"AMAZON,APPLE,FACEBOOK,GOOGLE",64,20
PRODUCT USE,PRODUCT USE,PROVIDE BUSINESS SERVICES,SAFETY AND SECURITY,"AMAZON,APPLE,FACEBOOK,GOOGLE",64,22
PRODUCT USE,PRODUCT USE,PROTECT COMPANY,SAFETY AND SECURITY,"AMAZON,APPLE,FACEBOOK,GOOGLE",64,26
PRODUCT USE,PRODUCT USE,PRODUCT SAFETY,ANALYTICS/DATA ANALYSIS,"AMAZON,APPLE,FACEBOOK,GOOGLE",64,25
PRODUCT USE,PRODUCT USE,PERSONALIZE PRODUCT,ANALYTICS/DATA ANALYSIS,"AMAZON,APPLE,FACEBOOK,GOOGLE",64,16
PRODUCT USE,PRODUCT USE,PERSONALIZE CONTENT,ADVERTISING,"AMAZON,APPLE,FACEBOOK,GOOGLE",64,15
PRODUCT USE,PRODUCT USE,OTHER,LOCATION-BASED SERVICES,"AMAZON,APPLE,FACEBOOK,GOOGLE",64,11
PRODUCT USE,PRODUCT USE,LOCATION-BASED SERVICES,ANALYTICS/DATA ANALYSIS,"AMAZON,APPLE,FACEBOOK,GOOGLE",64,18
PRODUCT USE,PRODUCT USE,LEARN USERS' BEHAVIOR,ANALYTICS/DATA ANALYSIS,"AMAZON,APPLE,FACEBOOK,GOOGLE",64,14
PRODUCT USE,PRODUCT USE,IMPROVE PRODUCT,OPERATIONS,"AMAZON,APPLE,FACEBOOK,GOOGLE",64,13
PRODUCT USE,PRODUCT USE,COMPANY OPERATIONS,THIRD PARTY,"AMAZON,APPLE,FACEBOOK,GOOGLE",64,19
PRODUCT USE,PRODUCT USE,ANYONE,ANY PURPOSE,"AMAZON,APPLE,FACEBOOK,GOOGLE",64,27
PRODUCT USE,PRODUCT USE,ANY PURPOSE,ANALYTICS/DATA ANALYSIS,"AMAZON,APPLE,FACEBOOK,GOOGLE",64,17
PRODUCT USE,PRODUCT USE,ANALYTICS,ADVERTISING,"AMAZON,APPLE,FACEBOOK,GOOGLE",64,12
PRODUCT USE,PRODUCT USE,ADVERTISING,SAFETY AND SECURITY,"AMAZON,APPLE,FACEBOOK,GOOGLE",64,10
PRODUCT USE,PRODUCT USE,ACCOUNT SECURITY,THIRD PARTY,"AMAZON,APPLE,FACEBOOK,GOOGLE",64,24
PUBLIC DATA,NON-PERSONAL DATA,THIRD PARTY,RESEARCH AND DEVELOPMENT,"AMAZON,APPLE,FACEBOOK,GOOGLE",46,28
PUBLIC DATA,NON-PERSONAL DATA,RESEARCH AND DEVELOPMENT,OPERATIONS,APPLE,46,23
PUBLIC DATA,NON-PERSONAL DATA,RECOGNIZE FACES,OPERATIONS,"AMAZON,APPLE,FACEBOOK,GOOGLE",46,21
PUBLIC DATA,NON-PERSONAL DATA,PROVIDE SERVICES,PROVIDE BUSINESS SERVICES,"AMAZON,APPLE,FACEBOOK,GOOGLE",46,20
PUBLIC DATA,NON-PERSONAL DATA,PROVIDE BUSINESS SERVICES,SAFETY AND SECURITY,"AMAZON,FACEBOOK",46,22
PUBLIC DATA,NON-PERSONAL DATA,PROTECT COMPANY,SAFETY AND SECURITY,"AMAZON,APPLE,FACEBOOK,GOOGLE",46,26
PUBLIC DATA,NON-PERSONAL DATA,PRODUCT SAFETY,ANALYTICS/DATA ANALYSIS,"AMAZON,APPLE,FACEBOOK,GOOGLE",46,25
PUBLIC DATA,NON-PERSONAL DATA,PERSONALIZE PRODUCT,ANALYTICS/DATA ANALYSIS,"AMAZON,APPLE,FACEBOOK,GOOGLE",46,16
PUBLIC DATA,NON-PERSONAL DATA,PERSONALIZE CONTENT,ADVERTISING,"AMAZON,APPLE,FACEBOOK,GOOGLE",46,15
PUBLIC DATA,NON-PERSONAL DATA,OTHER,LOCATION-BASED SERVICES,"AMAZON,APPLE,FACEBOOK,GOOGLE",46,11
PUBLIC DATA,NON-PERSONAL DATA,LOCATION-BASED SERVICES,ANALYTICS/DATA ANALYSIS,"AMAZON,APPLE,FACEBOOK,GOOGLE",46,18
PUBLIC DATA,NON-PERSONAL DATA,LEARN USERS' BEHAVIOR,ANALYTICS/DATA ANALYSIS,"AMAZON,APPLE,FACEBOOK,GOOGLE",46,14
PUBLIC DATA,NON-PERSONAL DATA,IMPROVE PRODUCT,OPERATIONS,"AMAZON,APPLE,FACEBOOK,GOOGLE",46,13
PUBLIC DATA,NON-PERSONAL DATA,COMPANY OPERATIONS,THIRD PARTY,"AMAZON,APPLE,FACEBOOK,GOOGLE",46,19
PUBLIC DATA,NON-PERSONAL DATA,ANYONE,ANY PURPOSE,"AMAZON,APPLE,FACEBOOK,GOOGLE",46,27
PUBLIC DATA,NON-PERSONAL DATA,ANY PURPOSE,ANALYTICS/DATA ANALYSIS,"AMAZON,APPLE,FACEBOOK,GOOGLE",46,17
PUBLIC DATA,NON-PERSONAL DATA,ANALYTICS,ADVERTISING,AMAZON,46,12
PUBLIC DATA,NON-PERSONAL DATA,ADVERTISING,SAFETY AND SECURITY,"AMAZON,APPLE,FACEBOOK,GOOGLE",46,10
PUBLIC DATA,NON-PERSONAL DATA,ACCOUNT SECURITY,THIRD PARTY,"AMAZON,APPLE,FACEBOOK,GOOGLE",46,24
PURCHASE HISTORY,NON-PERSONAL DATA,THIRD PARTY,RESEARCH AND DEVELOPMENT,"AMAZON,FACEBOOK",47,28
PURCHASE HISTORY,NON-PERSONAL DATA,RECOGNIZE FACES,OPERATIONS,AMAZON,47,21
PURCHASE HISTORY,NON-PERSONAL DATA,PROVIDE SERVICES,PROVIDE BUSINESS SERVICES,"AMAZON,APPLE,FACEBOOK,GOOGLE",47,20
PURCHASE HISTORY,NON-PERSONAL DATA,PROVIDE BUSINESS SERVICES,SAFETY AND SECURITY,AMAZON,47,22
PURCHASE HISTORY,NON-PERSONAL DATA,PROTECT COMPANY,SAFETY AND SECURITY,AMAZON,47,26
PURCHASE HISTORY,NON-PERSONAL DATA,PRODUCT SAFETY,ANALYTICS/DATA ANALYSIS,AMAZON,47,25
PURCHASE HISTORY,NON-PERSONAL DATA,PERSONALIZE PRODUCT,ANALYTICS/DATA ANALYSIS,AMAZON,47,16
PURCHASE HISTORY,NON-PERSONAL DATA,PERSONALIZE CONTENT,ADVERTISING,AMAZON,47,15
PURCHASE HISTORY,NON-PERSONAL DATA,OTHER,LOCATION-BASED SERVICES,AMAZON,47,11
PURCHASE HISTORY,NON-PERSONAL DATA,LOCATION-BASED SERVICES,ANALYTICS/DATA ANALYSIS,AMAZON,47,18
PURCHASE HISTORY,NON-PERSONAL DATA,LEARN USERS' BEHAVIOR,ANALYTICS/DATA ANALYSIS,AMAZON,47,14
PURCHASE HISTORY,NON-PERSONAL DATA,IMPROVE PRODUCT,OPERATIONS,AMAZON,47,13
PURCHASE HISTORY,NON-PERSONAL DATA,COMPANY OPERATIONS,THIRD PARTY,"AMAZON,APPLE,FACEBOOK,GOOGLE",47,19
PURCHASE HISTORY,NON-PERSONAL DATA,ANYONE,ANY PURPOSE,APPLE,47,27
PURCHASE HISTORY,NON-PERSONAL DATA,ANY PURPOSE,ANALYTICS/DATA ANALYSIS,"AMAZON,FACEBOOK,GOOGLE",47,17
PURCHASE HISTORY,NON-PERSONAL DATA,ANALYTICS,ADVERTISING,AMAZON,47,12
PURCHASE HISTORY,NON-PERSONAL DATA,ADVERTISING,SAFETY AND SECURITY,AMAZON,47,10
PURCHASE HISTORY,NON-PERSONAL DATA,ACCOUNT SECURITY,THIRD PARTY,"AMAZON,APPLE,FACEBOOK,GOOGLE",47,24
"SEARCHES (TERMS, RESULTS, HISTORY)",NON-PERSONAL DATA,THIRD PARTY,RESEARCH AND DEVELOPMENT,"AMAZON,FACEBOOK",48,28
"SEARCHES (TERMS, RESULTS, HISTORY)",NON-PERSONAL DATA,RECOGNIZE FACES,OPERATIONS,AMAZON,48,21
"SEARCHES (TERMS, RESULTS, HISTORY)",NON-PERSONAL DATA,PROVIDE SERVICES,PROVIDE BUSINESS SERVICES,"AMAZON,APPLE,FACEBOOK,GOOGLE",48,20
"SEARCHES (TERMS, RESULTS, HISTORY)",NON-PERSONAL DATA,PROVIDE BUSINESS SERVICES,SAFETY AND SECURITY,AMAZON,48,22
"SEARCHES (TERMS, RESULTS, HISTORY)",NON-PERSONAL DATA,PROTECT COMPANY,SAFETY AND SECURITY,AMAZON,48,26
"SEARCHES (TERMS, RESULTS, HISTORY)",NON-PERSONAL DATA,PRODUCT SAFETY,ANALYTICS/DATA ANALYSIS,AMAZON,48,25
"SEARCHES (TERMS, RESULTS, HISTORY)",NON-PERSONAL DATA,PERSONALIZE PRODUCT,ANALYTICS/DATA ANALYSIS,AMAZON,48,16
"SEARCHES (TERMS, RESULTS, HISTORY)",NON-PERSONAL DATA,PERSONALIZE CONTENT,ADVERTISING,AMAZON,48,15
"SEARCHES (TERMS, RESULTS, HISTORY)",NON-PERSONAL DATA,OTHER,LOCATION-BASED SERVICES,"AMAZON,APPLE,GOOGLE",48,11
"SEARCHES (TERMS, RESULTS, HISTORY)",NON-PERSONAL DATA,LOCATION-BASED SERVICES,ANALYTICS/DATA ANALYSIS,AMAZON,48,18
"SEARCHES (TERMS, RESULTS, HISTORY)",NON-PERSONAL DATA,LEARN USERS' BEHAVIOR,ANALYTICS/DATA ANALYSIS,AMAZON,48,14
"SEARCHES (TERMS, RESULTS, HISTORY)",NON-PERSONAL DATA,IMPROVE PRODUCT,OPERATIONS,AMAZON,48,13
"SEARCHES (TERMS, RESULTS, HISTORY)",NON-PERSONAL DATA,COMPANY OPERATIONS,THIRD PARTY,"AMAZON,APPLE,FACEBOOK,GOOGLE",48,19
"SEARCHES (TERMS, RESULTS, HISTORY)",NON-PERSONAL DATA,ANYONE,ANY PURPOSE,"AMAZON,APPLE",48,27
"SEARCHES (TERMS, RESULTS, HISTORY)",NON-PERSONAL DATA,ANY PURPOSE,ANALYTICS/DATA ANALYSIS,"AMAZON,FACEBOOK,GOOGLE",48,17
"SEARCHES (TERMS, RESULTS, HISTORY)",NON-PERSONAL DATA,ANALYTICS,ADVERTISING,AMAZON,48,12
"SEARCHES (TERMS, RESULTS, HISTORY)",NON-PERSONAL DATA,ADVERTISING,SAFETY AND SECURITY,AMAZON,48,10
"SEARCHES (TERMS, RESULTS, HISTORY)",NON-PERSONAL DATA,ACCOUNT SECURITY,THIRD PARTY,"AMAZON,APPLE,FACEBOOK,GOOGLE",48,24
SERVICE PROVIDER,DEVICE SIGNALS,THIRD PARTY,RESEARCH AND DEVELOPMENT,"AMAZON,APPLE,FACEBOOK,GOOGLE",40,28
SERVICE PROVIDER,DEVICE SIGNALS,RESEARCH AND DEVELOPMENT,OPERATIONS,"AMAZON,APPLE,FACEBOOK,GOOGLE",40,23
SERVICE PROVIDER,DEVICE SIGNALS,RECOGNIZE FACES,OPERATIONS,"AMAZON,APPLE,FACEBOOK,GOOGLE",40,21
SERVICE PROVIDER,DEVICE SIGNALS,PROVIDE SERVICES,PROVIDE BUSINESS SERVICES,"AMAZON,APPLE,FACEBOOK,GOOGLE",40,20
SERVICE PROVIDER,DEVICE SIGNALS,PROVIDE BUSINESS SERVICES,SAFETY AND SECURITY,"AMAZON,APPLE,FACEBOOK,GOOGLE",40,22
SERVICE PROVIDER,DEVICE SIGNALS,PROTECT COMPANY,SAFETY AND SECURITY,"AMAZON,APPLE,FACEBOOK,GOOGLE",40,26
SERVICE PROVIDER,DEVICE SIGNALS,PRODUCT SAFETY,ANALYTICS/DATA ANALYSIS,"AMAZON,APPLE,FACEBOOK,GOOGLE",40,25
SERVICE PROVIDER,DEVICE SIGNALS,PERSONALIZE PRODUCT,ANALYTICS/DATA ANALYSIS,"AMAZON,APPLE,FACEBOOK,GOOGLE",40,16
SERVICE PROVIDER,DEVICE SIGNALS,PERSONALIZE CONTENT,ADVERTISING,"AMAZON,APPLE,FACEBOOK,GOOGLE",40,15
SERVICE PROVIDER,DEVICE SIGNALS,OTHER,LOCATION-BASED SERVICES,"AMAZON,APPLE,FACEBOOK,GOOGLE",40,11
SERVICE PROVIDER,DEVICE SIGNALS,LOCATION-BASED SERVICES,ANALYTICS/DATA ANALYSIS,"AMAZON,APPLE,FACEBOOK,GOOGLE",40,18
SERVICE PROVIDER,DEVICE SIGNALS,LEARN USERS' BEHAVIOR,ANALYTICS/DATA ANALYSIS,"AMAZON,APPLE,FACEBOOK,GOOGLE",40,14
SERVICE PROVIDER,DEVICE SIGNALS,IMPROVE PRODUCT,OPERATIONS,"AMAZON,APPLE,FACEBOOK,GOOGLE",40,13
SERVICE PROVIDER,DEVICE SIGNALS,COMPANY OPERATIONS,THIRD PARTY,"AMAZON,APPLE,FACEBOOK,GOOGLE",40,19
SERVICE PROVIDER,DEVICE SIGNALS,ANYONE,ANY PURPOSE,"AMAZON,APPLE,FACEBOOK,GOOGLE",40,27
SERVICE PROVIDER,DEVICE SIGNALS,ANY PURPOSE,ANALYTICS/DATA ANALYSIS,"AMAZON,APPLE,FACEBOOK,GOOGLE",40,17
SERVICE PROVIDER,DEVICE SIGNALS,ANALYTICS,ADVERTISING,"AMAZON,APPLE,FACEBOOK,GOOGLE",40,12
SERVICE PROVIDER,DEVICE SIGNALS,ADVERTISING,SAFETY AND SECURITY,"AMAZON,APPLE,FACEBOOK,GOOGLE",40,10
SERVICE PROVIDER,DEVICE SIGNALS,ACCOUNT SECURITY,THIRD PARTY,"AMAZON,APPLE,FACEBOOK,GOOGLE",40,24
SOCIAL SECURITY NUMBER,PERSONAL DATA,RECOGNIZE FACES,OPERATIONS,AMAZON,61,21
SOCIAL SECURITY NUMBER,PERSONAL DATA,PROVIDE SERVICES,PROVIDE BUSINESS SERVICES,AMAZON,61,20
SOCIAL SECURITY NUMBER,PERSONAL DATA,PROVIDE BUSINESS SERVICES,SAFETY AND SECURITY,AMAZON,61,22
SOCIAL SECURITY NUMBER,PERSONAL DATA,PROTECT COMPANY,SAFETY AND SECURITY,AMAZON,61,26
SOCIAL SECURITY NUMBER,PERSONAL DATA,PRODUCT SAFETY,ANALYTICS/DATA ANALYSIS,AMAZON,61,25
SOCIAL SECURITY NUMBER,PERSONAL DATA,PERSONALIZE CONTENT,PROVIDE BUSINESS SERVICES,AMAZON,61,15
SOCIAL SECURITY NUMBER,PERSONAL DATA,OTHER,OPERATIONS,AMAZON,61,11
SOCIAL SECURITY NUMBER,PERSONAL DATA,LEARN USERS' BEHAVIOR,ANALYTICS/DATA ANALYSIS,AMAZON,61,14
SOCIAL SECURITY NUMBER,PERSONAL DATA,IMPROVE PRODUCT,OPERATIONS,AMAZON,61,13
SOCIAL SECURITY NUMBER,PERSONAL DATA,COMPANY OPERATIONS,THIRD PARTY,AMAZON,61,19
SOCIAL SECURITY NUMBER,PERSONAL DATA,ADVERTISING,SAFETY AND SECURITY,AMAZON,61,10
SOCIAL SECURITY NUMBER,PERSONAL DATA,ACCOUNT SECURITY,THIRD PARTY,AMAZON,61,24
USER'S CONTACT INFORMATION,PERSONAL DATA,THIRD PARTY,RESEARCH AND DEVELOPMENT,"AMAZON,APPLE,FACEBOOK,GOOGLE",62,28
USER'S CONTACT INFORMATION,PERSONAL DATA,RECOGNIZE FACES,OPERATIONS,"AMAZON,APPLE,FACEBOOK,GOOGLE",62,21
USER'S CONTACT INFORMATION,PERSONAL DATA,PROVIDE SERVICES,PROVIDE BUSINESS SERVICES,"AMAZON,APPLE,FACEBOOK,GOOGLE",62,20
USER'S CONTACT INFORMATION,PERSONAL DATA,PROVIDE BUSINESS SERVICES,SAFETY AND SECURITY,"AMAZON,APPLE,FACEBOOK,GOOGLE",62,22
USER'S CONTACT INFORMATION,PERSONAL DATA,PROTECT COMPANY,SAFETY AND SECURITY,"AMAZON,APPLE,FACEBOOK,GOOGLE",62,26
USER'S CONTACT INFORMATION,PERSONAL DATA,PRODUCT SAFETY,ANALYTICS/DATA ANALYSIS,"AMAZON,APPLE,FACEBOOK,GOOGLE",62,25
USER'S CONTACT INFORMATION,PERSONAL DATA,PERSONALIZE PRODUCT,ANALYTICS/DATA ANALYSIS,"AMAZON,APPLE,FACEBOOK,GOOGLE",62,16
USER'S CONTACT INFORMATION,PERSONAL DATA,PERSONALIZE CONTENT,ADVERTISING,"AMAZON,APPLE,FACEBOOK,GOOGLE",62,15
USER'S CONTACT INFORMATION,PERSONAL DATA,OTHER,LOCATION-BASED SERVICES,"AMAZON,APPLE,FACEBOOK,GOOGLE",62,11
USER'S CONTACT INFORMATION,PERSONAL DATA,LOCATION-BASED SERVICES,ANALYTICS/DATA ANALYSIS,"AMAZON,APPLE,FACEBOOK,GOOGLE",62,18
USER'S CONTACT INFORMATION,PERSONAL DATA,LEARN USERS' BEHAVIOR,ANALYTICS/DATA ANALYSIS,"AMAZON,APPLE,FACEBOOK,GOOGLE",62,14
USER'S CONTACT INFORMATION,PERSONAL DATA,IMPROVE PRODUCT,OPERATIONS,"AMAZON,APPLE,FACEBOOK,GOOGLE",62,13
USER'S CONTACT INFORMATION,PERSONAL DATA,COMPANY OPERATIONS,THIRD PARTY,"AMAZON,APPLE,FACEBOOK,GOOGLE",62,19
USER'S CONTACT INFORMATION,PERSONAL DATA,ANYONE,ANY PURPOSE,"AMAZON,APPLE,FACEBOOK,GOOGLE",62,27
USER'S CONTACT INFORMATION,PERSONAL DATA,ANY PURPOSE,ANALYTICS/DATA ANALYSIS,"AMAZON,APPLE,FACEBOOK,GOOGLE",62,17
USER'S CONTACT INFORMATION,PERSONAL DATA,ANALYTICS,ADVERTISING,"AMAZON,APPLE,FACEBOOK,GOOGLE",62,12
USER'S CONTACT INFORMATION,PERSONAL DATA,ADVERTISING,SAFETY AND SECURITY,"AMAZON,APPLE,FACEBOOK,GOOGLE",62,10
USER'S CONTACT INFORMATION,PERSONAL DATA,ACCOUNT SECURITY,THIRD PARTY,"AMAZON,APPLE,FACEBOOK,GOOGLE",62,24
